,actualDelay,areaId,areaId1,areaId2,areaId3,atStop,busStop,congestion,coordinates,datetime,day,dayOfWeek,delay,delay_interval,directionLine,distanceCovered,ellapsedTime,event_around,event_around_bool,gridID,hour,id,journeyPatternId,justLeftStop,justStopped,latitude,lineId,longitude,minute,month,patternLine,relevant_tweet,relevant_tweet_bool,vehicleId,vehicleSpeed,year
toE5PHcBXOWlsYmd-zNn,0.0,962.0,14.0,240.0,962.0,0.0,3493.0,0.0,"[-6.229218, 53.267962]",2017-07-04 15:54:04,4.0,3.0,28.0,4.0,0,0.1908762864788535,17000.0,no,0.0,"167,60",15.0,595bac25e45b4b17bd15232e,044B0001,0.0,0.0,53.267962,44,-6.229218,54.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
E4E5PHcBXOWlsYmd-zVn,0.0,962.0,14.0,240.0,962.0,0.0,3493.0,0.0,"[-6.229205, 53.266157]",2017-07-04 15:54:24,4.0,3.0,2.0,4.0,0,0.0,0.0,no,0.0,"167,59",15.0,595bac30e45b4b17bd152493,044B0001,0.0,0.0,53.266157,44,-6.229205,54.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
6oE5PHcBXOWlsYmd_Dor,16.0,962.0,14.0,240.0,962.0,0.0,3493.0,0.0,"[-6.229206, 53.265996]",2017-07-04 15:54:35,4.0,3.0,18.0,4.0,0,0.017902506720295117,11000.0,no,0.0,"167,58",15.0,595bac41e45b4b17bd15268d,044B0001,0.0,0.0,53.265996,44,-6.229206,54.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
coE5PHcBXOWlsYmd_Dws,0.0,962.0,14.0,240.0,962.0,0.0,3493.0,0.0,"[-6.229209, 53.265448]",2017-07-04 15:54:57,4.0,3.0,18.0,4.0,0,0.06093514644207669,22000.0,no,0.0,"167,58",15.0,595bac56e45b4b17bd152829,044B0001,0.0,0.0,53.265448,44,-6.229209,54.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
OoE5PHcBXOWlsYmd_UIN,18.0,238.0,14.0,238.0,238.0,1.0,3493.0,0.0,"[-6.229694, 53.265276]",2017-07-04 15:55:17,4.0,3.0,36.0,4.0,0,0.03749961803631958,20000.0,no,0.0,"166,58",15.0,595bac67e45b4b17bd152a1d,044B0001,0.0,1.0,53.265276,44,-6.229694,55.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
B4E5PHcBXOWlsYmd_UQN,0.0,238.0,14.0,238.0,238.0,0.0,3494.0,0.0,"[-6.232089, 53.265328]",2017-07-04 15:55:30,4.0,3.0,36.0,4.0,0,0.15938885038486278,13000.0,no,0.0,"166,58",15.0,595bac77e45b4b17bd152bfd,044B0001,1.0,0.0,53.265328,44,-6.232089,55.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
vIE5PHcBXOWlsYmd_UUN,0.0,238.0,14.0,238.0,238.0,0.0,3495.0,0.0,"[-6.235688, 53.265447]",2017-07-04 15:56:00,4.0,3.0,36.0,4.0,0,0.0,0.0,no,0.0,"164,58",15.0,595bac92e45b4b17bd152dbc,044B0001,0.0,0.0,53.265447,44,-6.235688,56.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
ZoE5PHcBXOWlsYmd_UvU,0.0,238.0,14.0,238.0,238.0,0.0,3495.0,0.0,"[-6.238639, 53.264914]",2017-07-04 15:56:17,4.0,3.0,36.0,4.0,0,0.20501575398971195,17000.0,no,0.0,"163,58",15.0,595baca5e45b4b17bd152f8c,044B0001,0.0,0.0,53.264914,44,-6.238639,56.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
PIE5PHcBXOWlsYmd_U3U,0.0,238.0,14.0,238.0,238.0,0.0,3495.0,0.0,"[-6.240775, 53.264766]",2017-07-04 15:56:27,4.0,3.0,36.0,4.0,0,0.14301023265220378,10000.0,no,0.0,"163,58",15.0,595bacb1e45b4b17bd153174,044B0001,0.0,0.0,53.264766,44,-6.240775,56.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
7YE5PHcBXOWlsYmd_lKH,0.0,238.0,14.0,238.0,238.0,0.0,3495.0,0.0,"[-6.240193, 53.264065]",2017-07-04 15:56:58,4.0,3.0,36.0,4.0,0,0.08702947009331309,31000.0,no,0.0,"163,57",15.0,595bacd1e45b4b17bd15335e,044B0001,0.0,0.0,53.264065,44,-6.240193,56.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
oIE5PHcBXOWlsYmd_lSH,0.0,238.0,14.0,238.0,238.0,0.0,3496.0,0.0,"[-6.23804, 53.263062]",2017-07-04 15:57:28,4.0,3.0,36.0,4.0,0,0.0,0.0,no,0.0,"164,57",15.0,595bacf1e45b4b17bd15351b,044B0001,0.0,0.0,53.263062,44,-6.23804,57.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
R4E5PHcBXOWlsYmd_1pE,0.0,238.0,14.0,238.0,238.0,0.0,3498.0,0.0,"[-6.234238, 53.261586]",2017-07-04 15:57:52,4.0,3.0,36.0,4.0,0,0.301468438488085,24000.0,no,0.0,"165,56",15.0,595bad06e45b4b17bd1536e7,044B0001,0.0,0.0,53.261586,44,-6.234238,57.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
coE5PHcBXOWlsYmd_1xE,0.0,238.0,14.0,238.0,238.0,0.0,3498.0,0.0,"[-6.232981, 53.260856]",2017-07-04 15:58:15,4.0,3.0,36.0,4.0,0,0.11652935134008546,23000.0,no,0.0,"165,56",15.0,595bad19e45b4b17bd153937,044B0001,0.0,0.0,53.260856,44,-6.232981,58.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
pYE6PHcBXOWlsYmdAWb1,0.0,238.0,14.0,238.0,238.0,0.0,3499.0,0.0,"[-6.231871, 53.259681]",2017-07-04 17:48:33,4.0,3.0,331.0,7.0,0,0.1160747859884551,22000.0,no,0.0,"166,55",17.0,595bc6f3e45b4b17bd17ebdf,044B0001,0.0,0.0,53.259681,44,-6.231871,48.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
4oE6PHcBXOWlsYmdAWj1,-20.0,238.0,14.0,238.0,238.0,0.0,3499.0,0.0,"[-6.232394, 53.258399]",2017-07-04 17:48:46,4.0,3.0,311.0,7.0,0,0.14673534238869443,13000.0,no,0.0,"166,54",17.0,595bc6ffe45b4b17bd17ee30,044B0001,0.0,0.0,53.258399,44,-6.232394,48.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
MYE6PHcBXOWlsYmdAmun,0.0,238.0,14.0,238.0,238.0,0.0,3499.0,0.0,"[-6.232309, 53.257537]",2017-07-04 17:49:05,4.0,3.0,311.0,7.0,0,0.09601664410521185,19000.0,no,0.0,"166,54",17.0,595bc715e45b4b17bd17f09a,044B0001,0.0,0.0,53.257537,44,-6.232309,49.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
UYE6PHcBXOWlsYmdA21R,0.0,238.0,14.0,238.0,238.0,0.0,3499.0,0.0,"[-6.23235, 53.257078]",2017-07-04 17:49:25,4.0,3.0,311.0,7.0,0,0.05111128713592329,20000.0,no,0.0,"166,54",17.0,595bc728e45b4b17bd17f2da,044B0001,0.0,0.0,53.257078,44,-6.23235,49.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
OoE6PHcBXOWlsYmdA29R,0.0,238.0,14.0,238.0,238.0,0.0,3499.0,0.0,"[-6.232226, 53.256626]",2017-07-04 17:49:45,4.0,3.0,329.0,7.0,0,0.0,0.0,no,0.0,"166,53",17.0,595bc73ae45b4b17bd17f4c4,044B0001,0.0,0.0,53.256626,44,-6.232226,49.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
iYE6PHcBXOWlsYmdA3HQ,0.0,238.0,14.0,238.0,238.0,0.0,3500.0,0.0,"[-6.23196, 53.256195]",2017-07-04 17:50:08,4.0,3.0,329.0,7.0,0,0.05108720363636696,23000.0,no,0.0,"166,53",17.0,595bc753e45b4b17bd17f725,044B0001,0.0,0.0,53.256195,44,-6.23196,50.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
yIE6PHcBXOWlsYmdA3PQ,29.0,238.0,14.0,238.0,238.0,0.0,3500.0,0.0,"[-6.231829, 53.255984]",2017-07-04 17:50:35,4.0,3.0,358.0,7.0,0,0.02502818665191954,27000.0,no,0.0,"166,53",17.0,595bc76fe45b4b17bd17f983,044B0001,0.0,0.0,53.255984,44,-6.231829,50.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
0IE6PHcBXOWlsYmdB3Vr,17.0,238.0,14.0,238.0,238.0,0.0,3500.0,0.0,"[-6.231776, 53.255781]",2017-07-04 17:50:51,4.0,3.0,375.0,7.0,0,0.022846248265917274,16000.0,no,0.0,"166,53",17.0,595bc77ce45b4b17bd17fbac,044B0001,0.0,0.0,53.255781,44,-6.231776,50.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
A4E6PHcBXOWlsYmdB3hr,0.0,238.0,14.0,238.0,238.0,0.0,3500.0,0.0,"[-6.231268, 53.254783]",2017-07-04 17:51:05,4.0,3.0,375.0,7.0,0,0.0,0.0,no,0.0,"166,52",17.0,595bc78be45b4b17bd17fde3,044B0001,0.0,0.0,53.254783,44,-6.231268,51.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
GoE6PHcBXOWlsYmdB3r2,0.0,238.0,14.0,238.0,238.0,0.0,3500.0,0.0,"[-6.229773, 53.253364]",2017-07-04 17:51:32,4.0,3.0,375.0,7.0,0,0.18651371922865706,27000.0,no,0.0,"166,51",17.0,595bc7a7e45b4b17bd18000c,044B0001,0.0,0.0,53.253364,44,-6.229773,51.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
M4E6PHcBXOWlsYmdB3z2,0.0,961.0,14.0,240.0,961.0,0.0,3501.0,0.0,"[-6.227375, 53.2525]",2017-07-04 17:51:49,4.0,3.0,375.0,7.0,0,0.18622459330116325,17000.0,no,0.0,"167,51",17.0,595bc7b8e45b4b17bd180240,044B0001,0.0,0.0,53.2525,44,-6.227375,51.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
UIE6PHcBXOWlsYmdC34P,-21.0,961.0,14.0,240.0,961.0,0.0,3501.0,0.0,"[-6.22474, 53.252237]",2017-07-04 17:52:09,4.0,3.0,354.0,7.0,0,0.17772118822412927,20000.0,no,0.0,"168,51",17.0,595bc7cee45b4b17bd18047c,044B0001,0.0,0.0,53.252237,44,-6.22474,52.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
hIE6PHcBXOWlsYmdC4R8,0.0,961.0,14.0,240.0,961.0,0.0,3502.0,0.0,"[-6.222855, 53.25057]",2017-07-04 17:52:39,4.0,3.0,354.0,7.0,0,0.0,0.0,no,0.0,"169,50",17.0,595bc7e7e45b4b17bd1806d0,044B0001,0.0,0.0,53.25057,44,-6.222855,52.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
7YI6PHcBXOWlsYmdMxHI,0.0,238.0,14.0,238.0,238.0,0.0,3498.0,0.0,"[-6.232182, 53.26001]",2017-07-04 15:58:37,4.0,3.0,36.0,4.0,0,0.0,0.0,no,0.0,"166,55",15.0,595bad31e45b4b17bd153b0c,044B0001,0.0,0.0,53.26001,44,-6.232182,58.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
qII6PHcBXOWlsYmdNUHn,0.0,961.0,14.0,240.0,961.0,0.0,3501.0,0.0,"[-6.224618, 53.252145]",2017-07-04 16:01:37,4.0,3.0,22.0,4.0,0,0.0,0.0,no,0.0,"168,51",16.0,595bade3e45b4b17bd154c29,044B0001,0.0,0.0,53.252145,44,-6.224618,1.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
I4I6PHcBXOWlsYmdNUPn,-22.0,961.0,14.0,240.0,961.0,0.0,3502.0,0.0,"[-6.222718, 53.250442]",2017-07-04 16:01:48,4.0,3.0,0.0,4.0,0,0.2276777736972406,11000.0,no,0.0,"169,50",16.0,595badefe45b4b17bd154daf,044B0001,0.0,0.0,53.250442,44,-6.222718,1.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
m4I6PHcBXOWlsYmdNlCp,0.0,961.0,14.0,240.0,961.0,1.0,3502.0,0.0,"[-6.22193, 53.249682]",2017-07-04 16:02:09,4.0,3.0,0.0,4.0,0,0.09944908619494776,21000.0,no,0.0,"169,49",16.0,595bae03e45b4b17bd154f82,044B0001,0.0,1.0,53.249682,44,-6.22193,2.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
zII6PHcBXOWlsYmdNlKq,23.0,961.0,14.0,240.0,961.0,0.0,3503.0,0.0,"[-6.221858, 53.249593]",2017-07-04 16:02:28,4.0,3.0,23.0,4.0,0,0.01099473465047027,19000.0,no,0.0,"169,49",16.0,595bae19e45b4b17bd1551d0,044B0001,1.0,0.0,53.249593,44,-6.221858,2.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
MII6PHcBXOWlsYmdN2B5,0.0,961.0,14.0,240.0,961.0,0.0,3503.0,0.0,"[-6.22086, 53.248346]",2017-07-04 16:02:47,4.0,3.0,23.0,4.0,0,0.15373831493792142,19000.0,no,0.0,"169,49",16.0,595bae29e45b4b17bd155396,044B0001,0.0,0.0,53.248346,44,-6.22086,2.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
JIM6PHcBXOWlsYmdbhEA,0.0,961.0,14.0,240.0,961.0,0.0,3505.0,0.0,"[-6.222469, 53.239809]",2017-07-04 07:06:43,4.0,3.0,-186.0,2.0,0,0.0,0.0,no,0.0,"169,44",7.0,595b3083e45b4b17bd0a8317,044B0001,0.0,0.0,53.239809,44,-6.222469,6.0,7.0,044B,no,0.0,28051.0,0.0,2017.0
